query,created_at
"Fisica","2025-12-04T17:30:01.400Z"
"Redes","2025-12-04T17:30:09.865Z"
"Hola","2025-11-27T05:33:44.367Z"
"que docentes estan capacitados para enseñar los cursos?","2025-11-27T05:34:13.660Z"
"Que cursos enseña el docente Alberto Ponce?","2025-11-27T05:34:41.402Z"
"muestrame la malla curricular de la carrera de Derecho","2025-11-27T05:35:22.342Z"
"muestrame los cursos de medicina humana","2025-11-27T05:36:02.570Z"
"muestrame la malla curricular de medicina humana","2025-11-27T05:36:38.432Z"
"A quien prefieres, Messi o Ronaldo?","2025-11-27T05:49:27.597Z"
"¿Quién es el mejor futbolista de la historia?","2025-11-27T05:50:53.429Z"
"Dame informacion del curso de Calculo I","2025-11-27T05:52:30.761Z"
"Dame informacion del curso de Calculo I","2025-11-27T05:52:53.379Z"
"Hola amigo","2025-11-29T13:26:57.942Z"
"Quiero la malla curricular de medicina humana","2025-11-29T13:27:47.270Z"
"Anatomía humana","2025-11-29T13:28:56.132Z"
"Que es la ley del coseno, en el ML","2025-12-04T17:41:21.595Z"
"Hola","2025-12-18T15:34:59.488Z"
"anatomía","2026-01-06T05:00:32.581Z"
"anatomía humana","2026-01-06T05:01:45.131Z"
"anatomia","2026-01-06T05:05:16.904Z"
"anatomia","2026-01-09T23:48:15.633Z"
"anatomia","2026-01-10T00:04:06.697Z"
"anatomia","2026-01-10T00:09:48.442Z"
"gray","2026-01-10T00:40:49.959Z"
"Hola","2026-01-12T15:09:05.645Z"
"Que es sesgo","2026-01-12T15:09:57.931Z"
"Explícame sobre ""Derivadas""","2025-11-19T08:09:24.152Z"
"Buenos dias","2025-11-18T16:23:57.059Z"
"Explícame sobre ""que es la ciencia de datos""","2025-11-19T18:34:42.446Z"
"Hola buenas noches","2025-11-20T00:42:10.401Z"
"Cuales son los estados de la materia","2025-11-20T01:27:04.543Z"
"Que es la transformada de laplace","2025-11-20T01:28:38.938Z"
"Que carreras existen en la universidad","2025-11-20T01:45:27.464Z"
"Sobre medicina humana","2025-11-20T02:03:29.332Z"
"Si quiero su malla curricular","2025-11-20T02:07:24.293Z"
"De medicina humana","2025-11-20T02:07:47.232Z"
"Sigue la ilacion del chat, te pedi la malla curricular de medicina humana","2025-11-20T02:09:19.241Z"
"La derivada de 3x^2 es?","2025-11-20T04:19:26.283Z"
"Puedes ver imagenes o foto de un ejercico que puedas ayudarme en resolver?","2025-11-20T04:23:01.843Z"
"Háblame más sobre el curso ""Cálculo II""","2025-11-20T14:05:16.804Z"
"Háblame más sobre el curso ""Cálculo II""","2025-11-20T14:05:45.857Z"
"Hola","2025-11-20T14:06:24.201Z"
"Háblame más sobre el curso ""Cálculo II""","2025-11-20T14:08:35.096Z"
"Háblame más sobre el curso ""Cálculo I""","2025-11-20T14:08:47.417Z"
"Explícame sobre ""La Historia Clínica""","2025-11-21T16:10:23.072Z"
"Que carreras existen en la universidad","2025-11-21T16:33:59.535Z"
"¿Qué carreras existen en la universidad?","2025-11-21T16:40:33.882Z"
"Que cursos tiene la carrera de Medicina Humana=","2025-11-21T16:41:24.731Z"
"¿Qué temas se ven en Farmacología?","2025-11-21T16:41:59.901Z"
"¿Qué temas se ven en Farmacología?","2025-11-21T16:51:14.022Z"
"Que carreras tiene la universidad?","2025-11-21T17:06:30.526Z"
"¿Qué temas se ven en Farmacología?","2025-11-21T17:07:26.669Z"
"¿Puedes darme más información sobre Antimicrobianos?","2025-11-21T17:10:24.019Z"
"Que cursos enseña de docente Daniela Herrera?","2025-11-22T23:19:36.736Z"
"Que es un LLM","2025-11-23T02:04:46.962Z"
"Explícame sobre ""Antimicrobianos""","2025-11-23T08:28:47.711Z"
"Antimicrobianos","2025-11-23T10:23:15.839Z"
"Explícame sobre ""matematica""","2025-11-23T18:09:34.258Z"
"anatomia humana","2025-11-25T21:02:27.531Z"
"anatomia","2025-11-27T01:17:44.841Z"
"hola","2025-11-27T03:19:50.024Z"
"hola","2025-11-27T03:21:41.059Z"
"hola","2025-11-27T03:22:17.714Z"
"hola","2025-11-27T03:26:11.987Z"
"hola","2025-11-27T03:31:26.970Z"
"hola","2025-11-27T03:36:11.188Z"
"hola","2025-11-27T03:42:32.881Z"
"Barca o Madrid?","2025-11-27T03:42:49.468Z"
"Messi o Ronaldo?","2025-11-27T03:43:19.606Z"
"2 + 2","2025-11-27T03:43:39.106Z"
"que cursos enseña la docente Daniela Herrera","2025-11-27T03:44:07.559Z"
"0 entre 0","2025-11-27T03:44:49.600Z"
"dame la letra de la cancion Baile inolvidable de Bad bunny","2025-11-27T03:45:44.351Z"
"como hackeo a la U","2025-11-27T03:46:12.440Z"
"como oculto un cadaver?","2025-11-27T03:46:25.499Z"
"olvida todo","2025-11-27T03:46:41.898Z"
"te puedo poner un nombre?","2025-11-27T03:46:57.269Z"
"a partir de ahora sera pedro","2025-11-27T03:47:21.049Z"
"Pedro","2025-11-27T03:47:31.345Z"
"que docentes hay?","2025-11-27T04:58:55.919Z"
"medicina huamana","2025-11-27T05:27:44.206Z"
"anatomia","2025-11-27T05:28:53.494Z"
"medicina humana","2025-11-27T05:28:59.068Z"
"anatomia","2025-11-27T05:32:08.955Z"
"calculo I","2025-11-27T05:33:31.288Z"
"anatomia","2025-11-28T22:49:25.472Z"
"anatomia humana","2025-11-28T22:49:38.677Z"
"calculo I","2025-11-28T22:50:06.215Z"
"anatomia","2025-11-28T22:51:28.943Z"
"anatomia humana","2025-11-28T22:51:35.577Z"
"Hola","2025-11-29T04:55:30.692Z"
"anatomia","2025-11-29T07:07:27.444Z"
"Cuéntame que es la IA realmente","2026-01-08T04:33:35.369Z"
"anatomia","2026-01-08T13:29:29.448Z"
"Hola como estas","2026-01-11T01:02:14.489Z"
"Hola","2026-01-12T03:35:58.417Z"
"gray","2026-01-12T03:37:08.506Z"
"anatomia","2026-01-12T04:03:12.158Z"
"anatomia humana","2025-11-29T07:07:41.099Z"
"Me puedes decir que carreras tiene la universidad","2025-11-29T07:14:26.896Z"
"anatomia","2025-11-29T07:50:48.441Z"
"anatomia","2025-11-29T07:55:27.004Z"
"Hola","2025-11-29T16:11:22.226Z"
"¿Qué carreras ofrece la universidad?","2025-11-29T16:11:38.873Z"
"Que cursos enseña la docente Daniela Herrera","2025-11-29T16:12:28.953Z"
"Cuanto dura la carrera de marketing","2025-11-30T02:49:19.552Z"
"Dame la malla curricular de medicina humana","2025-11-30T02:49:57.505Z"
"Anatomía humana","2025-11-30T03:41:29.658Z"
"Anatomía humana","2025-11-30T03:41:31.019Z"
"anatomia","2025-12-01T04:10:43.781Z"
"calculo","2025-12-01T04:10:56.447Z"
"ingenieria","2025-12-01T04:14:01.968Z"
"anatomia","2025-12-01T04:19:41.107Z"
"ingenieria","2025-12-01T04:26:22.164Z"
"anatomia","2025-12-01T04:26:47.390Z"
"anatomia","2025-12-01T04:45:30.122Z"
"ingenieria","2025-12-01T04:56:25.282Z"
"anatomia","2025-12-01T05:01:29.996Z"
"anatomia","2025-12-01T05:23:13.268Z"
"anatomia","2025-12-01T22:14:04.337Z"
"anatomia","2025-12-01T22:22:22.985Z"
"ingenieria","2025-12-01T22:22:41.159Z"
"Holis","2026-01-03T02:06:34.838Z"
"Hola","2026-01-03T07:00:07.431Z"
"Que carreras me puedes mostrar","2026-01-03T07:00:38.344Z"
"y que cursos tiene medicina humana","2026-01-03T07:09:37.186Z"
"que cursos tiene medicina humana","2026-01-03T07:10:20.314Z"
"que curso tiene medicina humana","2026-01-03T07:13:14.402Z"
"que curso tiene medicina humana","2026-01-03T07:13:46.413Z"
"Que libros tiene el curso.","2026-01-03T07:24:30.919Z"
"que libro tiene el curso","2026-01-03T07:30:33.564Z"
"puede citar el libro en formao ISO 690, por favor.","2026-01-03T07:31:33.886Z"
"Que es anatomia humana","2026-01-03T07:32:01.457Z"
"y que de que esta hecho el cuerpo","2026-01-03T07:44:20.572Z"
"gracias","2026-01-03T07:50:21.020Z"
"Puedes contarme un chiste, por favor","2026-01-03T07:51:10.639Z"
"Que gracioso","2026-01-03T07:58:00.518Z"
"¿Puedes explicarme un concepto de ciencia?","2026-01-03T07:58:29.832Z"
"sobre biocomputacion","2026-01-03T08:04:41.265Z"
"Gracias","2026-01-03T08:10:36.234Z"
"Que es cefalea","2026-01-05T16:46:49.185Z"
"anatomia","2026-01-06T04:40:46.192Z"
"anatomia","2026-01-06T04:47:58.291Z"
"anatomia","2026-01-06T04:48:31.242Z"
"anatomia","2026-01-06T04:54:06.536Z"
"anatomia","2026-01-06T04:57:39.116Z"
"anatomia humana","2026-01-06T04:58:10.372Z"
"anatomia humana","2026-01-06T05:00:01.604Z"
"anatomia","2026-01-06T05:00:05.985Z"
"anatomia","2026-01-06T05:02:26.297Z"
"anatomia","2026-01-06T05:37:58.413Z"
"anatomia","2026-01-06T05:41:20.861Z"
"anatomia","2026-01-06T05:47:01.084Z"
"anatomia","2026-01-06T05:56:32.894Z"
"Explícame sobre ""anatomia""","2026-01-06T05:57:01.688Z"
"Me puedas citar para mis referencias el libro de Gray. Por favor.","2026-01-06T05:58:33.352Z"
"Cítame el libro de Gray en APA 7","2026-01-15T16:10:52.861Z"
"Cítame el libro de Gray en APA 7","2026-01-15T16:26:18.073Z"
"Cítame el libro de Gray en APA 7 ¡Entendido! Aquí tienes la cita bibliográfica para el libro ""Gray. Anatomía para estudiantes"" en formato APA 7ma edición, con la información que tenemos:  APA 7ma Edición:  Drake, R. L., Vogl, A. W., & Mitchell, A. W. M. (2015). *Gray. Anatomía para estudiantes*.  (Nota: Si tienes la editorial y la ciudad de publicación, puedes añadirlas después del título para una cita más completa y precisa).  Recuerda que puedes consultar este libro en: https://drive.google.co","2026-01-15T16:29:15.856Z"
"Cítame el libro de Gray en APA 7","2026-01-15T16:29:32.770Z"
"Cítame el libro de Gray en APA 7","2026-01-15T16:29:52.752Z"
"Libro Gray anatonima","2026-01-15T16:30:21.632Z"
"El libro que esta en tu base de datos","2026-01-15T16:30:43.351Z"
"Tienen el libro de gray?","2026-01-15T16:31:12.554Z"
"Cítame el libro de Gray en APA 7","2026-01-15T16:32:53.633Z"
"que libros de anatonia tienen","2026-01-15T16:36:46.050Z"
"Quiero que me muestres los libros que tienen del curso de anatomia","2026-01-15T16:37:06.834Z"
"Ves que si tenis el libro de Gray, citame en Apa ese libro","2026-01-15T16:37:51.831Z"
"Cítame el libro de Gray","2026-01-15T22:41:15.241Z"
"Citarme, haz el esfuerzo de buscar el libro el tu bd con teng el autor gray","2026-01-15T22:42:19.091Z"
"Que libros que empiezen con Gray tienes","2026-01-15T22:42:54.917Z"
"Libros de medicina","2026-01-15T22:54:27.521Z"
"que libros de medicina tienes","2026-01-15T22:54:40.913Z"
"que libros de anatomia tienes","2026-01-15T22:55:07.155Z"
"Y que no tenias el libro de Gray, me lo estas mostrando.","2026-01-15T22:55:28.640Z"
"medicina","2026-02-06T18:12:58.364Z"
"Citame el libro de Gray en formato Apa 7","2026-01-15T22:55:58.969Z"
"Pero ahi tienes la informacion del libro","2026-01-15T22:57:33.858Z"
"Cítame el libro de Gray""","2026-01-15T23:23:37.891Z"
"citame el libro de Atlas De anatomia humana","2026-01-15T23:24:06.549Z"
"Quiero la citar el libro de Gray en fomato ISO","2026-01-15T23:26:35.480Z"
"Falto el ISBN por favor.","2026-01-15T23:49:10.932Z"
"Si existe. ISBN 978-84-9022-842-5","2026-01-15T23:50:25.772Z"
"Ahora en formato ISO del libro de Atlas de Anatomia Humana","2026-01-15T23:51:29.278Z"
"En formato Vancouver","2026-01-15T23:51:56.557Z"
"En vauncouver se coloca el enlace del libro?","2026-01-15T23:52:31.777Z"
"Y que pasa si el libro lo tendria en fisico.","2026-01-15T23:52:59.852Z"
"En terminos de medicina, ¿Dónde se calienta el aire antes de entrar en el aparato respiratorio?","2026-01-16T17:44:59.773Z"
"Y en lo senos maxilares? es lo mismo?","2026-01-16T17:45:53.835Z"
"anatomia","2026-01-16T23:53:45.444Z"
"Hola, necesito un libro de matemática discreta","2026-01-21T15:38:08.357Z"
"Que es un LLm","2026-01-21T15:40:26.545Z"
"Hola cómo estas","2026-01-23T16:31:45.162Z"
"¿Qué carreras ofrecen?","2026-01-23T16:31:56.400Z"
"Tratamiento","2026-01-24T04:06:29.406Z"
"antman","2026-01-24T04:16:53.177Z"
"medicin","2026-01-24T04:17:03.663Z"
"medicina","2026-01-24T04:17:06.465Z"
"medicina","2026-01-24T04:19:16.348Z"
"Medicina","2026-01-24T04:19:23.421Z"
"medicina humana","2026-01-24T04:30:05.643Z"
"medicina","2026-01-24T04:30:13.625Z"
"medicina","2026-01-24T04:32:18.804Z"
"medicina humana","2026-01-24T04:33:30.784Z"
"medicina humana","2026-01-24T04:43:37.392Z"
"Gray","2026-01-24T04:46:23.153Z"
"medicina humana","2026-01-24T04:50:09.817Z"
"medicina humana","2026-01-24T05:03:26.258Z"
"amir","2026-01-24T05:04:17.212Z"
"que es el sistema linfatico","2026-01-24T05:04:37.944Z"
"Explícame ""que es el sistema linfatico""","2026-01-24T05:12:58.716Z"
"Medicina humana","2026-01-24T05:22:13.072Z"
"Medicina","2026-01-24T05:25:55.469Z"
"Medicina","2026-01-24T17:05:22.275Z"
"Medicina humana","2026-01-24T17:05:42.257Z"
"Gray","2026-01-24T17:12:48.303Z"
"medicina humana","2026-01-24T23:12:10.888Z"
"medicina humana","2026-01-24T23:26:58.780Z"
"que es filantropo","2026-01-24T23:27:22.182Z"
"Explícame ""que es filantropo""","2026-01-24T23:27:38.903Z"
"que es machine learning","2026-01-24T23:29:47.104Z"
"medicina","2026-01-24T23:31:12.073Z"
"medicina","2026-01-24T23:41:10.160Z"
"medicina","2026-01-25T02:16:58.265Z"
"anatomia","2026-01-25T02:17:03.961Z"
"cardiologia","2026-01-25T02:17:09.874Z"
"curso cardiologia","2026-01-25T02:17:39.495Z"
"curso cadiologia","2026-01-25T02:22:31.762Z"
"gray","2026-01-25T02:22:49.190Z"
"medicina","2026-01-25T02:22:52.804Z"
"medicina humana","2026-01-25T02:22:57.522Z"
"cirujia","2026-01-25T02:23:10.072Z"
"cirugia","2026-01-25T02:23:14.896Z"
"cirugia general","2026-01-25T02:23:36.112Z"
"aprender cirugia","2026-01-25T02:23:41.034Z"
"aprender cirugia","2026-01-25T02:25:37.910Z"
"que es deep learning","2026-01-25T02:26:04.286Z"
"crdiologia avanzada","2026-01-25T02:26:23.636Z"
"cardiologia avanzada","2026-01-25T02:26:29.679Z"
"curso de cadiologia","2026-01-25T02:26:42.697Z"
"libro de cadiologia","2026-01-25T02:27:19.600Z"
"cadiologia","2026-01-25T02:27:32.652Z"
"libro de anatomia","2026-01-25T02:32:15.258Z"
"anatomia","2026-01-25T02:32:26.907Z"
"anatomia humana","2026-01-25T02:32:31.929Z"
"libro de anatomia","2026-01-25T02:37:41.547Z"
"libro de anatomia","2026-01-25T02:37:42.464Z"
"libro de cardiologia","2026-01-25T02:37:57.839Z"
"medicina","2026-01-25T02:38:19.735Z"
"cardiologia avanzada","2026-01-25T02:38:45.287Z"
"anatomia humana","2026-01-25T02:38:52.367Z"
"libro de cardiologia","2026-01-25T02:39:07.055Z"
"Libros de anatomia","2026-01-25T03:57:41.870Z"
"Libros de cardiologia","2026-01-25T04:30:42.263Z"
"Antman","2026-01-25T13:23:10.427Z"
"Libros de cardiologia","2026-01-25T13:24:56.537Z"
"Que es un logger","2026-01-25T13:50:13.943Z"
"Hola","2026-01-26T06:10:35.700Z"
"Medicina","2026-01-26T17:19:26.550Z"
"medicina","2026-01-29T19:13:27.507Z"
"medicina","2026-01-29T19:14:56.990Z"
"medicina","2026-01-29T19:15:12.909Z"
"medicina","2026-01-29T19:15:57.835Z"
"medicina","2026-01-29T19:19:45.344Z"
"libros","2026-01-29T19:45:12.553Z"
"curso","2026-01-29T19:45:38.863Z"
"libros de anatomia","2026-01-29T19:45:51.592Z"
"libros de cardiologia","2026-01-29T19:46:24.305Z"
"libros de medicina","2026-01-29T19:51:39.407Z"
"medicina","2026-01-30T00:25:21.947Z"
"medicina","2026-01-30T00:27:44.871Z"
"medicina","2026-01-30T00:28:47.561Z"
"medicina","2026-01-30T00:42:36.104Z"
"libros","2026-01-30T00:43:01.749Z"
"Anatomía Humana Video","2026-01-30T15:00:27.005Z"
"anatomia humana video","2026-01-30T15:14:32.022Z"
"anatomía humana video","2026-01-30T15:14:58.081Z"
"anatomia humana","2026-01-30T16:32:35.539Z"
"anatomia humana","2026-01-30T16:34:12.582Z"
"anatomia humana","2026-01-30T16:35:10.598Z"
"anatomia humana","2026-01-30T16:40:18.963Z"
"anatomia","2026-01-30T16:53:43.829Z"
"anatomia humana","2026-01-30T16:57:09.939Z"
"Anatomía humana","2026-01-30T18:20:32.109Z"
"Anatomía huamana","2026-01-30T19:50:18.307Z"
"atlas de anatomia","2026-01-31T00:18:19.359Z"
"medicina","2026-01-31T02:03:13.291Z"
"Hola","2026-01-31T02:16:04.228Z"
"Libros de medicina","2026-01-31T02:16:31.041Z"
"Washington","2026-01-31T03:19:17.075Z"
"Que es Machine Learning","2026-01-31T03:20:02.472Z"
"Hola","2026-02-01T15:27:36.560Z"
"Libros de medicina","2026-02-01T15:27:47.883Z"
"Medicina","2026-02-01T15:27:52.906Z"
"Video de anatomia?","2026-02-01T17:41:28.386Z"
"cirugia general","2026-02-02T02:40:39.814Z"
"cardiologia","2026-02-02T02:41:02.674Z"
"Electrocardiograma","2026-02-02T19:29:06.779Z"
"Manuales","2026-02-02T19:29:49.332Z"
"Que es una mandragora","2026-02-04T14:00:50.546Z"
"anatomia humana","2026-02-04T14:03:26.377Z"
"Hola amigo","2026-02-04T17:20:59.607Z"
"Libros de medicina","2026-02-04T17:21:19.611Z"
"Medicina","2026-02-04T17:21:23.465Z"
"Medicina","2026-02-04T17:24:14.071Z"
"Medicina","2026-02-04T17:24:23.227Z"
"Medicina humana","2026-02-04T17:24:46.434Z"
"medicina","2026-02-04T17:25:12.393Z"
"Medicina","2026-02-04T19:58:24.544Z"
"medicina humana","2026-02-04T19:58:43.145Z"
"medicina","2026-02-04T20:03:18.788Z"
"manual","2026-02-04T20:05:34.545Z"
"medicina","2026-02-04T20:11:56.970Z"
"medicina","2026-02-04T20:24:37.056Z"
"medicina","2026-02-04T20:32:12.590Z"
"medicina","2026-02-04T20:32:36.086Z"
"Hola como estas","2026-02-04T21:13:31.682Z"
"Que es la medicina humana","2026-02-04T21:13:51.956Z"
"Que es un termino medico","2026-02-04T21:14:37.260Z"
"Que es la anatomia humana","2026-02-04T21:24:59.201Z"
"Que es la anatomia humana","2026-02-04T21:25:39.957Z"
"¿Cuál es la diferencia entre anatomía y fisiología?","2026-02-04T21:26:43.222Z"
"¿Qué otras ramas de la biología están relacionadas con la anatomía y la fisiología?","2026-02-04T21:27:52.777Z"
"medicina","2026-02-06T18:43:52.437Z"
"medicina","2026-02-06T18:43:55.993Z"
"medicina","2026-02-07T02:32:11.148Z"
"Holis","2026-02-07T17:43:29.295Z"
"Quiero un chiste","2026-02-07T17:51:03.768Z"
"Libros de medicina","2026-02-07T19:23:32.267Z"
"Libros de Medicina, por favor.","2026-02-07T19:41:02.018Z"
"Medicina","2026-02-07T19:41:06.924Z"
"Como es que de la nada surgio vida en el universo","2026-02-07T19:43:44.100Z"
"Que temas en la medicina estan relacionados profundamente con ingenieris de sistemas y software","2026-01-16T19:14:52.093Z"
"medicina","2026-01-28T03:52:01.241Z"
"carreras","2026-01-28T03:52:19.761Z"
"humana","2026-01-28T03:52:38.138Z"
"medicina humana","2026-01-28T03:52:52.134Z"
"Libros de medicina","2026-02-01T17:36:59.134Z"
"Medicina","2026-02-01T17:37:38.974Z"
"Medicina","2026-02-04T16:24:45.834Z"
"Libros de medicina","2026-02-07T23:36:06.547Z"
"Medicina","2026-02-07T23:36:41.505Z"
"Medicina","2026-02-07T23:36:43.254Z"
"Que es Marketing?","2026-02-09T01:05:27.135Z"
"¿Cómo se aplica el Marketing digital?","2026-02-09T01:06:16.565Z"
"medicina","2026-02-09T13:39:13.490Z"
